#gene_id	transcript_id	sprot_Top_BLASTX_hit	TrEMBL_Top_BLASTX_hit	RNAMMER	prot_id	prot_coords	sprot_Top_BLASTP_hit	TrEMBL_Top_BLASTP_hit	Pfam	SignalP	TmHMM	eggnog	gene_ontology_blast	gene_ontology_pfam	transcript	peptide
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i11	.	.	.	TRINITY_DN43665_c0_g1_i11|m.5709	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i12	.	.	.	TRINITY_DN43665_c0_g1_i12|m.5713	896-1225[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-107^E:6.8e-17	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i13	.	.	.	TRINITY_DN43665_c0_g1_i13|m.5714	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i13	.	.	.	TRINITY_DN43665_c0_g1_i13|m.5715	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i14	.	.	.	TRINITY_DN43665_c0_g1_i14|m.5718	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i14	.	.	.	TRINITY_DN43665_c0_g1_i14|m.5719	1639-1980[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-110^E:3.9e-17	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i14	.	.	.	TRINITY_DN43665_c0_g1_i14|m.5716	1994-2761[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^1-131^E:3.8e-14`PF00019.15^TGF_beta^Transforming growth factor beta like domain^156-255^E:9.9e-29	.	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i14	.	.	.	TRINITY_DN43665_c0_g1_i14|m.5717	4227-4622[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i15	.	.	.	TRINITY_DN43665_c0_g1_i15|m.5721	895-1224[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-107^E:6.8e-17	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i1	.	.	.	TRINITY_DN43629_c1_g1_i1|m.5722	252-2282[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^232-478^E:1.7e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i1	.	.	.	TRINITY_DN43629_c1_g2_i1|m.5727	211-567[+]	.	.	PF13873.1^Myb_DNA-bind_5^Myb/SANT-like DNA-binding domain^7-83^E:9.6e-19	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i1	.	.	.	TRINITY_DN43629_c1_g2_i1|m.5726	842-1297[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i2	.	.	.	TRINITY_DN43629_c1_g1_i2|m.5729	252-2282[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^232-478^E:1.7e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i2	.	.	.	TRINITY_DN43629_c1_g1_i2|m.5731	3436-3744[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g3	TRINITY_DN43629_c1_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i3	.	.	.	TRINITY_DN43629_c1_g1_i3|m.5733	252-2282[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^232-478^E:1.7e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i3	.	.	.	TRINITY_DN43629_c1_g1_i3|m.5735	3437-3745[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i2	.	.	.	TRINITY_DN43629_c1_g2_i2|m.5737	2-298[+]	.	.	PF13873.1^Myb_DNA-bind_5^Myb/SANT-like DNA-binding domain^2-38^E:6.2e-09	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i4	.	.	.	TRINITY_DN43629_c1_g1_i4|m.5740	3438-3746[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i4	.	.	.	TRINITY_DN43629_c1_g1_i4|m.5738	252-2084[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^165-412^E:1.3e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i4	.	.	.	TRINITY_DN43629_c1_g2_i4|m.5743	502-891[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i4	.	.	.	TRINITY_DN43629_c1_g2_i4|m.5742	448-984[-]	.	.	PF13359.1^DDE_Tnp_4^DDE superfamily endonuclease^2-132^E:6.2e-33`PF04827.9^Plant_tran^Plant transposon protein^52-134^E:2.1e-06	.	.	.	.	GO:0016788^molecular_function^hydrolase activity	 acting on ester bonds	.	.
TRINITY_DN43629_c1_g4	TRINITY_DN43629_c1_g4_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i5	.	.	.	TRINITY_DN43629_c1_g1_i5|m.5745	252-2282[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^232-478^E:1.7e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i6	.	.	.	TRINITY_DN43629_c1_g1_i6|m.5751	2994-3302[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i6	.	.	.	TRINITY_DN43629_c1_g1_i6|m.5749	1-1641[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^165-412^E:9.8e-34	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i6	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i7	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i8	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i7	.	.	.	TRINITY_DN43629_c1_g1_i7|m.5753	252-1526[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^2-226^E:7.4e-29	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i7	.	.	.	TRINITY_DN43629_c1_g1_i7|m.5756	3437-3745[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i8	.	.	.	TRINITY_DN43629_c1_g1_i8|m.5758	252-2084[-]	.	.	PF00078.22^RVT_1^Reverse transcriptase (RNA-dependent DNA polymerase)^165-412^E:1.3e-33	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g1	TRINITY_DN43629_c1_g1_i8	.	.	.	TRINITY_DN43629_c1_g1_i8|m.5760	3437-3745[-]	.	.	PF02994.9^Transposase_22^L1 transposable element^1-91^E:4e-10	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g4	TRINITY_DN43629_c1_g4_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43629_c1_g2	TRINITY_DN43629_c1_g2_i9	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g1	TRINITY_DN43693_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g2	TRINITY_DN43693_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g3	TRINITY_DN43693_c0_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g4	TRINITY_DN43693_c0_g4_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g4	TRINITY_DN43693_c0_g4_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g4	TRINITY_DN43693_c0_g4_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g4	TRINITY_DN43693_c0_g4_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g4	TRINITY_DN43693_c0_g4_i5	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g5	TRINITY_DN43693_c0_g5_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g6	TRINITY_DN43693_c0_g6_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g7	TRINITY_DN43693_c0_g7_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g8	TRINITY_DN43693_c0_g8_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g8	TRINITY_DN43693_c0_g8_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g8	TRINITY_DN43693_c0_g8_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c0_g8	TRINITY_DN43693_c0_g8_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c1_g1	TRINITY_DN43693_c1_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i1	ANKL2_HUMAN^ANKL2_HUMAN^Q:949-3084	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:949-3867	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i1|m.5763	949-3873[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i2	ANKL2_HUMAN^ANKL2_HUMAN^Q:950-3085	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:950-3868	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i2|m.5764	950-3874[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i3	ANKL2_HUMAN^ANKL2_HUMAN^Q:124-2259	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:124-3042	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i3|m.5765	124-3048[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i4	ANKL2_HUMAN^ANKL2_HUMAN^Q:951-3086	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:951-3869	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i4|m.5766	951-3875[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g1	TRINITY_DN43693_c1_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i5	ANKL2_HUMAN^ANKL2_HUMAN^Q:950-3085	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:950-3868	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i5|m.5767	950-3874[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g1	TRINITY_DN43693_c1_g1_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i6	ANKL2_HUMAN^ANKL2_HUMAN^Q:950-3085	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:950-3868	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i6|m.5768	950-3874[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i7	.	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:397-2073	H:417-965^78.19%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i7|m.5769	526-2079[+]	.	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:2-516	H:461-965^77.69%ID^E:0^.^.	.	.	.	.	.	.	.	.
TRINITY_DN43693_c1_g2	TRINITY_DN43693_c1_g2_i8	ANKL2_HUMAN^ANKL2_HUMAN^Q:124-2259	H:65-742^51.03%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A087XZP9|A0A087XZP9_POEFO^tr|A0A087XZP9|A0A087XZP9_POEFO^Q:124-3042	H:1-965^79.2%ID^E:0^.^.	.	TRINITY_DN43693_c1_g2_i8|m.5770	124-3048[+]	ANKL2_RAT^ANKL2_RAT^Q:1-964	H:68-955^45.33%ID^E:0^RecName: Full=Ankyrin repeat and LEM domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Rattus	tr|I3JYL5|I3JYL5_ORENI^tr|I3JYL5|I3JYL5_ORENI^Q:1-971	H:1-956^81.33%ID^E:0^.^.	PF03020.10^LEM^LEM domain^11-43^E:3.5e-06`PF12796.2^Ank_2^Ankyrin repeats (3 copies)^278-386^E:5.6e-08`PF13857.1^Ank_5^Ankyrin repeats (many copies)^349-396^E:3.6e-08`PF00023.25^Ank^Ankyrin repeat^357-378^E:0.0023`PF13606.1^Ank_3^Ankyrin repeat^357-383^E:0.00033	.	.	NOG83459^Rieske [2Fe-2S] domain	GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0051721^molecular_function^protein phosphatase 2A binding`GO:0007067^biological_process^mitotic nuclear division`GO:0007084^biological_process^mitotic nuclear envelope reassembly`GO:0042326^biological_process^negative regulation of phosphorylation`GO:0035307^biological_process^positive regulation of protein dephosphorylation	GO:0005515^molecular_function^protein binding	.	.
TRINITY_DN43693_c2_g1	TRINITY_DN43693_c2_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g1	TRINITY_DN43621_c0_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g1	TRINITY_DN43621_c0_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g2	TRINITY_DN43621_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g1	TRINITY_DN43621_c0_g1_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g2	TRINITY_DN43621_c0_g2_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g2	TRINITY_DN43621_c0_g2_i3	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g1	TRINITY_DN43621_c0_g1_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g3	TRINITY_DN43621_c0_g3_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g4	TRINITY_DN43621_c0_g4_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43621_c0_g4	TRINITY_DN43621_c0_g4_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
